asv	sample	count	relab
16a3b1ec2c79688777599b9178473456	654	8	9.41021478815254e-5
16a44474a37ce76d7b324f5f5e20d4d7	390	15	6.068697657482705e-4
16a44474a37ce76d7b324f5f5e20d4d7	555	57	0.0010732846275514046
16a44474a37ce76d7b324f5f5e20d4d7	565	39	8.795074758135445e-4
16a44474a37ce76d7b324f5f5e20d4d7	613	61	8.389607888982107e-4
16af7ae2baa5dcc4d2e94003f378ddde	393	55	0.0013150973172014729
16af7ae2baa5dcc4d2e94003f378ddde	394	492	0.004671876632070724
16af7ae2baa5dcc4d2e94003f378ddde	395	406	0.006822268152106333
16af7ae2baa5dcc4d2e94003f378ddde	397	548	0.006060337963372556
16af7ae2baa5dcc4d2e94003f378ddde	405	142	0.0026256910929901445
16af7ae2baa5dcc4d2e94003f378ddde	406	1092	0.006918792886061674
16af7ae2baa5dcc4d2e94003f378ddde	407	219	0.00199223120798348
16af7ae2baa5dcc4d2e94003f378ddde	418	358	0.004865055853015519
16af7ae2baa5dcc4d2e94003f378ddde	428	300	0.0038551491942738184
16af7ae2baa5dcc4d2e94003f378ddde	433	59	7.076716403588735e-4
16af7ae2baa5dcc4d2e94003f378ddde	434	39	5.735041101127892e-4
16af7ae2baa5dcc4d2e94003f378ddde	435	10	1.6444122870486088e-4
16af7ae2baa5dcc4d2e94003f378ddde	436	59	8.386399818057766e-4
16af7ae2baa5dcc4d2e94003f378ddde	440	91	5.625235672648373e-4
16af7ae2baa5dcc4d2e94003f378ddde	442	97	8.551680361110132e-4
16af7ae2baa5dcc4d2e94003f378ddde	443	298	0.0026134848803760612
16af7ae2baa5dcc4d2e94003f378ddde	446	15	3.010899456030832e-4
16af7ae2baa5dcc4d2e94003f378ddde	447	47	3.89356484856518e-4
16af7ae2baa5dcc4d2e94003f378ddde	448	39	3.4812414642637174e-4
16af7ae2baa5dcc4d2e94003f378ddde	449	158	0.0024421911710152096
16af7ae2baa5dcc4d2e94003f378ddde	450	385	0.0018851664332651082
16af7ae2baa5dcc4d2e94003f378ddde	455	33	2.7266192400168555e-4
16af7ae2baa5dcc4d2e94003f378ddde	456	10	0.00015586277840988794
16af7ae2baa5dcc4d2e94003f378ddde	459	17	1.9825535289452815e-4
16af7ae2baa5dcc4d2e94003f378ddde	460	20	8.541496726471379e-5
16af7ae2baa5dcc4d2e94003f378ddde	461	209	0.0027458811782326512
16af7ae2baa5dcc4d2e94003f378ddde	464	100	0.0027308973728767272
16af7ae2baa5dcc4d2e94003f378ddde	469	91	0.0011732851985559567
16af7ae2baa5dcc4d2e94003f378ddde	473	277	0.0029931708160442602
16af7ae2baa5dcc4d2e94003f378ddde	476	507	0.006794151937070341
16af7ae2baa5dcc4d2e94003f378ddde	479	277	0.003099786260225378
16af7ae2baa5dcc4d2e94003f378ddde	491	30	5.472954483261881e-4
16af7ae2baa5dcc4d2e94003f378ddde	492	6	8.703977717817043e-5
16af7ae2baa5dcc4d2e94003f378ddde	495	369	0.004606109023729575
16af7ae2baa5dcc4d2e94003f378ddde	496	15	1.78662886954036e-4
16af7ae2baa5dcc4d2e94003f378ddde	509	20	2.0100300499492467e-4
16af7ae2baa5dcc4d2e94003f378ddde	510	15	9.018813244427877e-5
16af7ae2baa5dcc4d2e94003f378ddde	511	27	4.5508174616551493e-4
16af7ae2baa5dcc4d2e94003f378ddde	513	264	0.002481739473758425
16af7ae2baa5dcc4d2e94003f378ddde	516	152	0.0012672052288889445
16af7ae2baa5dcc4d2e94003f378ddde	522	99	0.0017131584411988648
16af7ae2baa5dcc4d2e94003f378ddde	526	57	0.0013767450847785132
16af7ae2baa5dcc4d2e94003f378ddde	527	312	0.004937021330463954
16af7ae2baa5dcc4d2e94003f378ddde	532	70	7.426031422721535e-4
16af7ae2baa5dcc4d2e94003f378ddde	533	429	0.004935800082838603
16af7ae2baa5dcc4d2e94003f378ddde	542	58	5.031708438522066e-4
16af7ae2baa5dcc4d2e94003f378ddde	547	18	3.5274059848321545e-4
16af7ae2baa5dcc4d2e94003f378ddde	549	213	0.003188575021332016
16af7ae2baa5dcc4d2e94003f378ddde	556	411	0.006283154724596028
16af7ae2baa5dcc4d2e94003f378ddde	558	92	0.0014836316723109177
16af7ae2baa5dcc4d2e94003f378ddde	559	98	0.0011013710946280062
16af7ae2baa5dcc4d2e94003f378ddde	562	669	0.008752305820479611
16af7ae2baa5dcc4d2e94003f378ddde	575	7	7.768110795454545e-5
16af7ae2baa5dcc4d2e94003f378ddde	580	76	8.366450533361222e-4
16af7ae2baa5dcc4d2e94003f378ddde	581	109	0.0012972020898044676
16af7ae2baa5dcc4d2e94003f378ddde	583	14	6.637178630181148e-5
16af7ae2baa5dcc4d2e94003f378ddde	588	5	1.090179661608233e-4
16af7ae2baa5dcc4d2e94003f378ddde	598	84	0.001288798195682526
16af7ae2baa5dcc4d2e94003f378ddde	615	9	1.0838411329752643e-4
16af7ae2baa5dcc4d2e94003f378ddde	652	10	1.0680679718457282e-4
16af7ae2baa5dcc4d2e94003f378ddde	654	11	1.2939045333709741e-4
16af7ae2baa5dcc4d2e94003f378ddde	655	102	7.557010979892424e-4
16af7ae2baa5dcc4d2e94003f378ddde	676	8	1.677008217340265e-4
16af7ae2baa5dcc4d2e94003f378ddde	677	6	1.1446449692853599e-4
16af7ae2baa5dcc4d2e94003f378ddde	686	38	6.469736954115944e-4
16af97c9cd594e26b3f7685345fc8cd3	480	18	0.001083488834045627
16af97c9cd594e26b3f7685345fc8cd3	565	29	6.539927384254561e-4
16beba55dea60a6e24594285270edeb6	480	4	2.4077529645458377e-4
16beba55dea60a6e24594285270edeb6	565	2	4.510294747761766e-5
16c95ae1fdf2215acc7d972512a4415a	386	10	4.952529999950475e-5
16c95ae1fdf2215acc7d972512a4415a	664	25	2.4570266046840754e-4
16cc8d022d8712256554c6cce6e49af9	686	7	1.1917936494424108e-4
16d389a6f02ef11e7016e1aadc83f261	547	24	4.7032079797762054e-4
16d389a6f02ef11e7016e1aadc83f261	613	8	1.1002764444566698e-4
16e063e7cc499eff2ee278a9bb871819	397	6	6.635406529240025e-5
16e064f5708b864102deba0c143d9a40	380	16	2.2132462789796933e-4
16e064f5708b864102deba0c143d9a40	399	27	4.4073717373206445e-4
16e064f5708b864102deba0c143d9a40	587	70	9.873617693522906e-4
16e54a6d0c3751c05a093f43809d3388	397	50	5.529505441033354e-4
16e54a6d0c3751c05a093f43809d3388	450	2	9.793072380597964e-6
16e54a6d0c3751c05a093f43809d3388	516	47	3.91833195774871e-4
16e54a6d0c3751c05a093f43809d3388	522	21	3.633972451027895e-4
16f5cc1fee07c086582d71b048c6d422	434	27	3.9704130700116174e-4
16f5cc1fee07c086582d71b048c6d422	436	23	3.269274505344553e-4
16f5cc1fee07c086582d71b048c6d422	456	1	1.5586277840988792e-5
16f5cc1fee07c086582d71b048c6d422	457	16	1.0649627263045793e-4
171146d5f3a4b73885a0904ecefabf84	440	5	3.0907888311254796e-5
171146d5f3a4b73885a0904ecefabf84	442	6	5.289699192439257e-5
171146d5f3a4b73885a0904ecefabf84	456	10	0.00015586277840988794
171146d5f3a4b73885a0904ecefabf84	457	7	4.6592119275825345e-5
171146d5f3a4b73885a0904ecefabf84	460	100	4.27074836323569e-4
171146d5f3a4b73885a0904ecefabf84	510	111	6.673921800876628e-4
171146d5f3a4b73885a0904ecefabf84	580	5	5.504243771948172e-5
171146d5f3a4b73885a0904ecefabf84	583	6	2.844505127220492e-5
171345b114cc83856119fc5a8085b434	587	6	8.463100880162491e-5
17182a54e31cb2bdab8f66fa5c2b7db6	580	7	7.70594128072744e-5
17372e4e79a6bee83537719bb3006837	398	8	1.900192394479941e-4
17372e4e79a6bee83537719bb3006837	450	6	2.9379217141793896e-5
174be2a3a80247998830814b7b981ce2	406	16	1.0137425474083038e-4
174be2a3a80247998830814b7b981ce2	469	7	9.025270758122743e-5
174be2a3a80247998830814b7b981ce2	562	9	1.177440244907571e-4
174be2a3a80247998830814b7b981ce2	598	2	3.068567132577443e-5
1751b28831111ed2028ec9ac9b7e8b24	433	38	4.5578851412944393e-4
1751b28831111ed2028ec9ac9b7e8b24	496	52	6.193646747739914e-4
175d21b06c5663045ad1b360cf9c21d2	391	23	5.168539325842696e-4
175d21b06c5663045ad1b360cf9c21d2	419	57	7.453416149068323e-4
175d21b06c5663045ad1b360cf9c21d2	489	92	0.0016150834752383127
175d21b06c5663045ad1b360cf9c21d2	547	19	3.7233729839894963e-4
175d21b06c5663045ad1b360cf9c21d2	555	135	0.00254198990735859
175d21b06c5663045ad1b360cf9c21d2	617	48	4.0978008468788414e-4
1764975a38fc734c98c9f904311a2c8c	429	9	3.016287954956767e-4
1764975a38fc734c98c9f904311a2c8c	574	30	2.5992254308216154e-4
1764975a38fc734c98c9f904311a2c8c	613	63	8.664677000096274e-4
1764975a38fc734c98c9f904311a2c8c	676	15	3.144390407512997e-4
1764975a38fc734c98c9f904311a2c8c	686	4	6.810249425385204e-5
17748e00b8f88cb3ffd8f71597f7eaf5	492	3	4.3519888589085215e-5
17748e00b8f88cb3ffd8f71597f7eaf5	652	2	2.1361359436914566e-5
17748e00b8f88cb3ffd8f71597f7eaf5	655	17	1.2595018299820705e-4
17748e00b8f88cb3ffd8f71597f7eaf5	676	4	8.385041086701326e-5
177b9a099221e65ea731e4ff3466cd6b	476	1	1.3400694155957279e-5
177bb0be6df61652d4d75327c08085d0	563	8	3.298833037812874e-4
177bb0be6df61652d4d75327c08085d0	574	17	1.4728944107989152e-4
177bb0be6df61652d4d75327c08085d0	677	12	2.2892899385707199e-4
178096a00700cb19d9b81ff4fa71ecef	426	5	6.0668567615118606e-5
178096a00700cb19d9b81ff4fa71ecef	433	29	3.478386028882598e-4
178096a00700cb19d9b81ff4fa71ecef	434	21	3.08809905445348e-4
178096a00700cb19d9b81ff4fa71ecef	436	124	0.0017625653854901069
178096a00700cb19d9b81ff4fa71ecef	440	116	7.170630088211114e-4
178096a00700cb19d9b81ff4fa71ecef	442	26	2.2922029833903444e-4
178096a00700cb19d9b81ff4fa71ecef	446	31	6.222525542463719e-4
178096a00700cb19d9b81ff4fa71ecef	447	80	6.627344423089668e-4
178096a00700cb19d9b81ff4fa71ecef	448	189	0.0016870631711431861
178096a00700cb19d9b81ff4fa71ecef	450	9	4.406882571269084e-5
178096a00700cb19d9b81ff4fa71ecef	457	45	2.995207667731629e-4
178096a00700cb19d9b81ff4fa71ecef	460	65	2.775986436103198e-4
178096a00700cb19d9b81ff4fa71ecef	495	35	4.368938098388486e-4
178096a00700cb19d9b81ff4fa71ecef	496	26	3.096823373869957e-4
178096a00700cb19d9b81ff4fa71ecef	509	59	5.929588647350278e-4
178096a00700cb19d9b81ff4fa71ecef	575	2	2.2194602272727273e-5
178096a00700cb19d9b81ff4fa71ecef	580	62	6.825262277215733e-4
178096a00700cb19d9b81ff4fa71ecef	583	115	5.451968160505942e-4
178096a00700cb19d9b81ff4fa71ecef	598	55	8.438559614587968e-4
17931766597e7e0252d3da17a1043545	399	2	3.2647198054227e-5
17931766597e7e0252d3da17a1043545	581	5	5.950468301855356e-5
17931766597e7e0252d3da17a1043545	653	1	1.421807686292352e-5
179a0195085245fa4a9ecd91fa0a2f0c	450	3	1.4689608570896948e-5
17c85eab14670938f2abaadc5c887146	461	93	0.0012218514333762515
17c85eab14670938f2abaadc5c887146	464	53	0.0014473756076246655
17c85eab14670938f2abaadc5c887146	469	79	0.0010185662712738526
17c85eab14670938f2abaadc5c887146	479	129	0.0014435827710074865
17c85eab14670938f2abaadc5c887146	491	160	0.0029189090577396697
17ce307419cabd9e3c348c81c9364ad1	489	2	3.511051033126766e-5
17d6e009cf302b1a649a81786b046791	442	7	6.171315724512466e-5
17d6e009cf302b1a649a81786b046791	496	8	9.528687304215254e-5
17d8016f8865077a8fb585e07ce7aa4a	380	3	4.1498367730869255e-5
17d8016f8865077a8fb585e07ce7aa4a	390	2	8.091596876643606e-5
17d8016f8865077a8fb585e07ce7aa4a	398	2	4.7504809861998526e-5
17d8016f8865077a8fb585e07ce7aa4a	399	4	6.5294396108454e-5
17d8016f8865077a8fb585e07ce7aa4a	419	4	5.2304674730304024e-5
17d8016f8865077a8fb585e07ce7aa4a	424	3	4.8503662026483e-5
17d8016f8865077a8fb585e07ce7aa4a	430	2	4.445135910030449e-5
17d8016f8865077a8fb585e07ce7aa4a	454	4	4.9657364187108946e-5
17d8016f8865077a8fb585e07ce7aa4a	456	14	2.182078897738431e-4
17d8016f8865077a8fb585e07ce7aa4a	459	6	6.99724774921864e-5
17d8016f8865077a8fb585e07ce7aa4a	474	2	7.917969832534938e-5
17d8016f8865077a8fb585e07ce7aa4a	476	3	4.020208246787184e-5
17d8016f8865077a8fb585e07ce7aa4a	492	2	2.9013259059390142e-5
17d8016f8865077a8fb585e07ce7aa4a	513	3	2.8201584929073015e-5
17d8016f8865077a8fb585e07ce7aa4a	547	2	3.919339983146838e-5
17d8016f8865077a8fb585e07ce7aa4a	563	2	8.247082594532185e-5
17d8016f8865077a8fb585e07ce7aa4a	583	3	1.422252563610246e-5
17d8016f8865077a8fb585e07ce7aa4a	587	7	9.873617693522907e-5
17d8016f8865077a8fb585e07ce7aa4a	613	3	4.126036666712512e-5
17d8016f8865077a8fb585e07ce7aa4a	623	3	7.975329646958741e-5
17d8016f8865077a8fb585e07ce7aa4a	653	5	7.10903843146176e-5
17d8016f8865077a8fb585e07ce7aa4a	654	2	2.352553697038135e-5
17d8016f8865077a8fb585e07ce7aa4a	655	16	1.1854134870419488e-4
17d8016f8865077a8fb585e07ce7aa4a	664	2	1.9656212837472604e-5
17d8016f8865077a8fb585e07ce7aa4a	673	7	7.27257615426173e-5
17d8016f8865077a8fb585e07ce7aa4a	676	15	3.144390407512997e-4
17d8016f8865077a8fb585e07ce7aa4a	685	4	9.313805388036417e-5
17dc5e23b17c25c3475fccced1c30dbe	457	193	0.0012846112886048988
17de602f1f2762b3b63771ded99b6e3c	395	2	3.360723227638588e-5
17de602f1f2762b3b63771ded99b6e3c	407	2	1.8193892310351415e-5
17de602f1f2762b3b63771ded99b6e3c	418	2	2.7179082977740332e-5
17de602f1f2762b3b63771ded99b6e3c	456	5	7.793138920494397e-5
17e04bbbc691b56c9e1aef1b990907a8	390	3	1.2137395314965408e-4
17e70335b32ec6f3dd08fd582bf2d1e7	574	7	6.0648593385837685e-5
17ebf391b32ff648cbe242e421a43c6d	457	32	2.1299254526091586e-4
17f69a7d4b1d19ff3b1d0884e83c6679	575	123	0.0013649680397727273
17f804cc94127594bcc4f6a0fe98c3ab	380	8	1.1066231394898467e-4
17f804cc94127594bcc4f6a0fe98c3ab	381	35	0.0016388069485414618
17f804cc94127594bcc4f6a0fe98c3ab	382	138	0.0021106080998409397
17f804cc94127594bcc4f6a0fe98c3ab	383	66	0.0019314623511164438
17f804cc94127594bcc4f6a0fe98c3ab	386	5	2.4762649999752374e-5
17f804cc94127594bcc4f6a0fe98c3ab	390	19	7.687017032811425e-4
17f804cc94127594bcc4f6a0fe98c3ab	391	7	1.5730337078651685e-4
17f804cc94127594bcc4f6a0fe98c3ab	393	79	0.0018889579647075703
17f804cc94127594bcc4f6a0fe98c3ab	394	297	0.0028202182108231807
17f804cc94127594bcc4f6a0fe98c3ab	395	49	8.23377190771454e-4
17f804cc94127594bcc4f6a0fe98c3ab	397	265	0.0029306378837476777
17f804cc94127594bcc4f6a0fe98c3ab	398	52	0.0012351250564119618
17f804cc94127594bcc4f6a0fe98c3ab	399	47	7.672091542743344e-4
17f804cc94127594bcc4f6a0fe98c3ab	405	55	0.001016993028975056
17f804cc94127594bcc4f6a0fe98c3ab	406	749	0.004745582300055122
17f804cc94127594bcc4f6a0fe98c3ab	407	145	0.0013190571925004776
17f804cc94127594bcc4f6a0fe98c3ab	418	166	0.0022558638871524473
17f804cc94127594bcc4f6a0fe98c3ab	419	168	0.002196796338672769
17f804cc94127594bcc4f6a0fe98c3ab	422	3	9.980371935194118e-5
17f804cc94127594bcc4f6a0fe98c3ab	424	2	3.2335774684322e-5
17f804cc94127594bcc4f6a0fe98c3ab	426	488	0.005921252199235576
17f804cc94127594bcc4f6a0fe98c3ab	428	404	0.0051916009149554085
17f804cc94127594bcc4f6a0fe98c3ab	429	31	0.0010389436289295528
17f804cc94127594bcc4f6a0fe98c3ab	430	57	0.001266863734358678
17f804cc94127594bcc4f6a0fe98c3ab	431	29	0.0010377527285739846
17f804cc94127594bcc4f6a0fe98c3ab	432	20	4.5192633600723084e-4
17f804cc94127594bcc4f6a0fe98c3ab	433	535	0.006417022501559276
17f804cc94127594bcc4f6a0fe98c3ab	434	454	0.006676176051056571
17f804cc94127594bcc4f6a0fe98c3ab	435	401	0.006594093271064921
17f804cc94127594bcc4f6a0fe98c3ab	436	1128	0.01603365931316807
17f804cc94127594bcc4f6a0fe98c3ab	440	904	0.005588146206674868
17f804cc94127594bcc4f6a0fe98c3ab	442	512	0.0045138766442148325
17f804cc94127594bcc4f6a0fe98c3ab	443	77	6.752964288220024e-4
17f804cc94127594bcc4f6a0fe98c3ab	446	258	0.00517874706437303
17f804cc94127594bcc4f6a0fe98c3ab	447	874	0.007240373782225462
17f804cc94127594bcc4f6a0fe98c3ab	448	2519	0.022485249355077702
17f804cc94127594bcc4f6a0fe98c3ab	449	438	0.006770124891801657
17f804cc94127594bcc4f6a0fe98c3ab	450	1046	0.005121776855052736
17f804cc94127594bcc4f6a0fe98c3ab	454	4	4.9657364187108946e-5
17f804cc94127594bcc4f6a0fe98c3ab	455	291	0.002404382420742136
17f804cc94127594bcc4f6a0fe98c3ab	456	248	0.0038653969045652206
17f804cc94127594bcc4f6a0fe98c3ab	457	34	2.2630457933972312e-4
17f804cc94127594bcc4f6a0fe98c3ab	459	107	0.0012478425152773242
17f804cc94127594bcc4f6a0fe98c3ab	460	2338	0.009985009673245043
17f804cc94127594bcc4f6a0fe98c3ab	461	626	0.008224505347242294
17f804cc94127594bcc4f6a0fe98c3ab	462	229	0.0031622845779938134
17f804cc94127594bcc4f6a0fe98c3ab	464	252	0.006881861379649353
17f804cc94127594bcc4f6a0fe98c3ab	469	471	0.006072717895822589
17f804cc94127594bcc4f6a0fe98c3ab	472	3	6.367669220809543e-5
17f804cc94127594bcc4f6a0fe98c3ab	473	517	0.0055865318118948825
17f804cc94127594bcc4f6a0fe98c3ab	474	20	7.917969832534938e-4
17f804cc94127594bcc4f6a0fe98c3ab	476	192	0.0025729332779437977
17f804cc94127594bcc4f6a0fe98c3ab	479	125	0.0013988205145421381
17f804cc94127594bcc4f6a0fe98c3ab	480	7	4.2135676879552156e-4
17f804cc94127594bcc4f6a0fe98c3ab	489	34	5.968786756315503e-4
17f804cc94127594bcc4f6a0fe98c3ab	491	97	0.0017695886162546748
17f804cc94127594bcc4f6a0fe98c3ab	492	46	6.673049583659732e-4
17f804cc94127594bcc4f6a0fe98c3ab	494	903	0.009061079502694242
17f804cc94127594bcc4f6a0fe98c3ab	495	2195	0.027399483217036363
17f804cc94127594bcc4f6a0fe98c3ab	496	1010	0.012029967721571756
17f804cc94127594bcc4f6a0fe98c3ab	498	437	0.006480218281036835
17f804cc94127594bcc4f6a0fe98c3ab	501	2	3.428238399698315e-5
17f804cc94127594bcc4f6a0fe98c3ab	509	576	0.005788886543853831
17f804cc94127594bcc4f6a0fe98c3ab	510	641	0.0038540395264521792
17f804cc94127594bcc4f6a0fe98c3ab	511	61	0.0010281476487443114
17f804cc94127594bcc4f6a0fe98c3ab	513	346	0.0032525827951530874
17f804cc94127594bcc4f6a0fe98c3ab	516	656	0.0054689909878364975
17f804cc94127594bcc4f6a0fe98c3ab	522	125	0.0021630788398975566
17f804cc94127594bcc4f6a0fe98c3ab	526	96	0.0023187285638374957
17f804cc94127594bcc4f6a0fe98c3ab	527	216	0.0034179378441673526
17f804cc94127594bcc4f6a0fe98c3ab	532	261	0.002768848859043315
17f804cc94127594bcc4f6a0fe98c3ab	533	2098	0.024138248423765475
17f804cc94127594bcc4f6a0fe98c3ab	542	740	0.006419765938804015
17f804cc94127594bcc4f6a0fe98c3ab	547	29	5.683042975562915e-4
17f804cc94127594bcc4f6a0fe98c3ab	549	111	0.0016616517716800646
17f804cc94127594bcc4f6a0fe98c3ab	556	218	0.003332670875819791
17f804cc94127594bcc4f6a0fe98c3ab	558	223	0.003596194162231898
17f804cc94127594bcc4f6a0fe98c3ab	559	68	7.642166779051472e-4
17f804cc94127594bcc4f6a0fe98c3ab	562	340	0.004448107591873046
17f804cc94127594bcc4f6a0fe98c3ab	563	17	7.010020205352357e-4
17f804cc94127594bcc4f6a0fe98c3ab	565	31	6.990956859030738e-4
17f804cc94127594bcc4f6a0fe98c3ab	575	17	1.886541193181818e-4
17f804cc94127594bcc4f6a0fe98c3ab	576	80	0.001217878455730118
17f804cc94127594bcc4f6a0fe98c3ab	580	757	0.008333425070729532
17f804cc94127594bcc4f6a0fe98c3ab	581	1236	0.01470955764218644
17f804cc94127594bcc4f6a0fe98c3ab	583	96	4.551208203552787e-4
17f804cc94127594bcc4f6a0fe98c3ab	584	679	0.006530227548135183
17f804cc94127594bcc4f6a0fe98c3ab	587	5	7.052584066802076e-5
17f804cc94127594bcc4f6a0fe98c3ab	588	17	3.706610849467992e-4
17f804cc94127594bcc4f6a0fe98c3ab	598	315	0.0048329932338094725
17f804cc94127594bcc4f6a0fe98c3ab	613	49	6.739193222297102e-4
17f804cc94127594bcc4f6a0fe98c3ab	615	5	6.021339627640357e-5
17f804cc94127594bcc4f6a0fe98c3ab	617	23	1.9635295724627783e-4
17f804cc94127594bcc4f6a0fe98c3ab	651	16	1.6375154796385185e-4
17f804cc94127594bcc4f6a0fe98c3ab	652	213	0.0022749847800314013
17f804cc94127594bcc4f6a0fe98c3ab	653	218	0.0030995407561173276
17f804cc94127594bcc4f6a0fe98c3ab	654	62	7.292916460818218e-4
17f804cc94127594bcc4f6a0fe98c3ab	655	244	0.001807755567738972
17f804cc94127594bcc4f6a0fe98c3ab	664	77	7.567641942426952e-4
17f804cc94127594bcc4f6a0fe98c3ab	672	266	0.002516961100650057
17f804cc94127594bcc4f6a0fe98c3ab	673	170	0.0017661970660349914
17f804cc94127594bcc4f6a0fe98c3ab	676	65	0.0013625691765889653
17f804cc94127594bcc4f6a0fe98c3ab	677	2	3.8154832309512e-5
17f804cc94127594bcc4f6a0fe98c3ab	685	29	6.752508906326402e-4
17f804cc94127594bcc4f6a0fe98c3ab	686	5	8.512811781731506e-5
17fc37f7ecc31afc42920bc4d8c4456a	457	8	5.3248136315228964e-5
17fef0decc6d531de35224c5ec005532	397	212	0.002344510306998142
17fef0decc6d531de35224c5ec005532	428	23	2.955614382276594e-4
17fef0decc6d531de35224c5ec005532	435	150	0.002466618430572913
17fef0decc6d531de35224c5ec005532	436	973	0.013830452581305436
17fef0decc6d531de35224c5ec005532	440	656	0.00405511494643663
17fef0decc6d531de35224c5ec005532	442	320	0.00282117290263427
17fef0decc6d531de35224c5ec005532	443	220	0.001929418368062864
17fef0decc6d531de35224c5ec005532	446	153	0.003071117445151448
17fef0decc6d531de35224c5ec005532	447	866	0.007174100337994566
17fef0decc6d531de35224c5ec005532	449	70	0.0010819834301966117
17fef0decc6d531de35224c5ec005532	450	160	7.834457904478372e-4
17fef0decc6d531de35224c5ec005532	456	874	0.013622406833024205
17fef0decc6d531de35224c5ec005532	460	717	0.0030621265764399896
17fef0decc6d531de35224c5ec005532	496	381	0.004538037328632514
17fef0decc6d531de35224c5ec005532	509	168	0.0016884252419573672
17fef0decc6d531de35224c5ec005532	510	216	0.0012987091071976142
17fef0decc6d531de35224c5ec005532	513	241	0.0022655273226355323
17fef0decc6d531de35224c5ec005532	516	91	7.58655762032197e-4
17fef0decc6d531de35224c5ec005532	522	28	4.845296601370527e-4
17fef0decc6d531de35224c5ec005532	532	52	5.516480485450283e-4
17fef0decc6d531de35224c5ec005532	533	164	0.001886879285747158
17fef0decc6d531de35224c5ec005532	542	151	0.0013099792658910895
1801eab9161481144ff81135e0770838	391	6	1.348314606741573e-4
1801eab9161481144ff81135e0770838	422	47	0.001563591603180412
1801eab9161481144ff81135e0770838	429	4	1.3405724244252296e-4
1801eab9161481144ff81135e0770838	430	8	1.7780543640121796e-4
1801eab9161481144ff81135e0770838	457	42	2.795527156549521e-4
1801eab9161481144ff81135e0770838	459	4	4.664831832812427e-5
1801eab9161481144ff81135e0770838	472	15	3.1838346104047716e-4
1801eab9161481144ff81135e0770838	501	18	3.0854145597284836e-4
1801eab9161481144ff81135e0770838	511	29	4.887915051407383e-4
1801eab9161481144ff81135e0770838	542	25	2.1688398441905456e-4
1801eab9161481144ff81135e0770838	574	2	1.7328169538810766e-5
1801eab9161481144ff81135e0770838	575	32	3.551136363636364e-4
1801eab9161481144ff81135e0770838	587	3	4.2315504400812456e-5
1801eab9161481144ff81135e0770838	623	14	3.721820501914079e-4
1801eab9161481144ff81135e0770838	650	15	2.845543878286603e-4
1801eab9161481144ff81135e0770838	655	2	1.481766858802436e-5
1801eab9161481144ff81135e0770838	673	4	4.155757802435274e-5
1801eab9161481144ff81135e0770838	676	3	6.288780815025994e-5
180505c96585f60a6f3e813fde659dc8	469	4	5.157297576070139e-5
180505c96585f60a6f3e813fde659dc8	527	13	2.0570922210266473e-4
180505c96585f60a6f3e813fde659dc8	559	11	1.2362328613171498e-4
180505c96585f60a6f3e813fde659dc8	562	5	6.54133469393095e-5
180edd086d711a8cb3e772431c08d06c	495	2	2.4965360562219918e-5
181333b3ede244af2ca4a113077f333f	382	77	0.0011776581426648722
181333b3ede244af2ca4a113077f333f	383	197	0.0057651224722718095
181333b3ede244af2ca4a113077f333f	390	63	0.002548853016142736
181333b3ede244af2ca4a113077f333f	426	134	0.0016259176120851787
181333b3ede244af2ca4a113077f333f	454	28	3.476015493097626e-4
181333b3ede244af2ca4a113077f333f	575	90	9.987571022727273e-4
181333b3ede244af2ca4a113077f333f	587	205	0.0028915594673888513
181333b3ede244af2ca4a113077f333f	617	144	0.0012293402540636525
181333b3ede244af2ca4a113077f333f	651	180	0.0018422049145933332
181333b3ede244af2ca4a113077f333f	652	156	0.0016661860360793362
181333b3ede244af2ca4a113077f333f	655	184	0.0013632255100982412
181333b3ede244af2ca4a113077f333f	673	109	0.0011324440011636122
1816020b38fabb3d45e0e1eea9487f34	397	5	5.529505441033354e-5
1816020b38fabb3d45e0e1eea9487f34	450	12	5.875843428358779e-5
181cd88b6af47049c956439ad65c6a5a	380	17	2.3515741714159243e-4
181cd88b6af47049c956439ad65c6a5a	381	1	4.6823055672613196e-5
181cd88b6af47049c956439ad65c6a5a	382	23	3.517680166401566e-4
181cd88b6af47049c956439ad65c6a5a	383	7	2.0485206754265313e-4
181cd88b6af47049c956439ad65c6a5a	398	4	9.500961972399705e-5
181cd88b6af47049c956439ad65c6a5a	399	14	2.2853038637958898e-4
181cd88b6af47049c956439ad65c6a5a	424	4	6.4671549368644e-5
181cd88b6af47049c956439ad65c6a5a	426	26	3.1547655159861674e-4
181cd88b6af47049c956439ad65c6a5a	429	7	2.3460017427441517e-4
181cd88b6af47049c956439ad65c6a5a	430	3	6.667703865045674e-5
181cd88b6af47049c956439ad65c6a5a	454	2	2.4828682093554473e-5
181cd88b6af47049c956439ad65c6a5a	472	7	1.48578948485556e-4
181cd88b6af47049c956439ad65c6a5a	489	14	2.4577357231887363e-4
181cd88b6af47049c956439ad65c6a5a	511	13	2.1911343333895164e-4
181cd88b6af47049c956439ad65c6a5a	563	3	1.2370623891798277e-4
181cd88b6af47049c956439ad65c6a5a	574	3	2.5992254308216153e-5
181cd88b6af47049c956439ad65c6a5a	613	5	6.876727777854185e-5
181cd88b6af47049c956439ad65c6a5a	617	5	4.268542548832127e-5
181cd88b6af47049c956439ad65c6a5a	652	71	7.583282600104671e-4
